DateTime;temp;CO2;CO2dep;O2;O2dep
2013-08-02 16:00;22.78;278.7;-3.953223705;8.76;14.78405641
2013-08-02 18:00;22.62;282;-3.852878571;8.77;14.30599835
2013-08-02 20:00;22.61;269.1;-4.314267003;8.77;14.25644542
2013-08-02 22:00;22.46;287.1;-3.687095134;8.75;12.88612032
2013-08-03 00:00;22.38;304.7;-3.063179701;8.72;11.54954972
2013-08-03 02:00;22.21;319.4;-2.547171124;8.7;10.07288661
2013-08-03 04:00;22.12;328.1;-2.238822748;8.67;8.682490869
2013-08-03 06:00;21.98;333.8;-2.040515508;8.67;7.975193368
2013-08-03 08:00;21.95;365.4;-0.893918086;8.67;7.82318519
2013-08-03 10:00;22.11;349.1;-1.479694045;8.71;9.882082582
2013-08-03 12:00;22.23;319.7;-2.534952375;8.75;11.73584013
2013-08-03 14:00;22.37;316.1;-2.654527497;8.76;12.74958908
2013-08-03 16:00;22.32;312.7;-2.780475893;8.77;12.81202913
2013-08-03 18:00;22.36;306.1;-3.014561197;8.8;13.94961133
2013-08-03 20:00;22.25;319.9;-2.526350409;8.73;11.21122473
2013-08-03 22:00;22.13;328.7;-2.216511498;8.71;9.982881824
2013-08-04 00:00;22.09;340.7;-1.784574462;8.67;8.531213972
2013-08-04 02:00;21.93;353.2;-1.337980647;8.65;7.096758966
2013-08-04 04:00;21.81;362.4;-1.006811463;8.64;6.174228194
2013-08-04 06:00;21.69;373.2;-0.614874635;8.62;4.93665979
2013-08-04 08:00;21.65;381.7;-0.30411305;8.67;6.29440358
2013-08-04 10:00;21.67;367.9;-0.809299716;8.7;7.334317195
2013-08-04 12:00;21.84;352.5;-1.366818862;8.73;9.139473154
2013-08-04 14:00;22.03;332.3;-2.092093891;8.77;11.3531912
2013-08-04 16:00;22.12;314.1;-2.745180074;8.81;13.05749087
2013-08-04 18:00;22.02;296.7;-3.383815153;8.82;12.8651265
2013-08-04 20:00;21.86;295;-3.460698456;8.83;12.36621514
2013-08-04 22:00;21.72;307.3;-3.024287951;8.79;10.40254069
2013-08-05 00:00;21.55;333.2;-2.086916357;8.76;8.59376754
2013-08-05 02:00;21.37;352.9;-1.369910536;8.74;7.040613118
2013-08-05 04:00;21.25;379.2;-0.400114766;8.72;5.79359931
2013-08-05 06:00;21.12;396.6;0.245396761;8.7;4.491799666
2013-08-05 08:00;21.12;390.9;0.033463195;8.7;4.491799666
2013-08-05 10:00;21.62;379.8;-0.374039075;8.77;9.265649829
2013-08-05 12:00;21.71;363.2;-0.980330025;8.81;10.97643144
2013-08-05 14:00;21.7;353.7;-1.328201677;8.83;11.55030448
2013-08-05 16:00;21.87;333.3;-2.064921062;8.86;13.35455977
2013-08-05 18:00;21.79;321.9;-2.48556889;8.86;12.94731012
2013-08-05 20:00;21.95;326.9;-2.292936229;8.86;13.76068519
2013-08-05 22:00;21.84;337.9;-1.898967006;8.82;11.95197315
2013-08-06 00:00;21.7;352.7;-1.364791254;8.81;10.92530448
2013-08-06 02:00;21.62;371.6;-0.674737154;8.75;8.640649829
2013-08-06 04:00;21.46;383.5;-0.239414543;8.75;7.817917539
2013-08-06 06:00;21.42;387;-0.110621322;8.74;7.299017771
2013-08-06 08:00;21.39;381.1;-0.328449039;8.76;7.769029039
2013-08-06 10:00;21.6;373.1;-0.620073882;8.79;9.788058331
2013-08-06 12:00;21.76;368.4;-0.789027136;8.83;11.85680069
2013-08-06 14:00;21.86;340.1;-1.817777399;8.86;13.30371514
2013-08-06 16:00;22.11;322.8;-2.431184348;8.89;15.50708258
2013-08-06 18:00;22.17;314;-2.745016728;8.88;15.49677251
2013-08-06 20:00;22.05;313.5;-2.772219153;8.87;14.57926836
2013-08-06 22:00;21.97;331.3;-2.131873126;8.84;13.23704145
2013-08-07 00:00;21.84;350.6;-1.436071018;8.78;10.70197315
2013-08-07 02:00;21.81;365.8;-0.882783964;8.76;9.924228194
2013-08-07 04:00;21.69;395.7;0.20861818;8.71;7.74915979
2013-08-07 06:00;21.5;416.7;0.982354288;8.68;5.836530014
2013-08-07 08:00;21.43;411.9;0.807312335;8.71;6.41314468
2013-08-07 10:00;21.39;404.8;0.546184919;8.71;6.206529039
2013-08-07 12:00;21.4;394.5;0.166023805;8.72;6.57070996
2013-08-07 14:00;21.49;377.7;-0.452670356;8.75;7.972528795
2013-08-07 16:00;21.59;364.1;-0.950553306;8.78;9.424235854
2013-08-07 18:00;21.55;346.5;-1.598254604;8.83;10.78126754
2013-08-07 20:00;21.47;346.5;-1.601792826;8.81;9.744472567
2013-08-07 22:00;21.42;352.2;-1.393828658;8.74;7.299017771
2013-08-08 00:00;21.34;385.8;-0.155213005;8.71;5.947853893
2013-08-08 02:00;21.25;396.5;0.240809813;8.69;4.85609931
2013-08-08 04:00;21.21;421.1;1.153459412;8.69;4.648181119
2013-08-08 06:00;21.18;440.1;1.859690051;8.63;2.617051433
2013-08-08 08:00;21.15;435.2;1.679199376;8.62;2.148257703
2013-08-08 10:00;21.71;422.9;1.203464845;8.73;8.476431441
2013-08-08 12:00;22.24;402.4;0.447009451;8.76;12.09854104
2013-08-08 14:00;22.68;354.8;-1.253688049;8.82;16.16546189
2013-08-08 16:00;22.52;343.4;-1.667014462;8.89;17.55970818
2013-08-08 18:00;22.72;348.4;-1.480007166;8.87;17.92560104
2013-08-08 20:00;22.33;314;-2.732963592;8.88;16.29957538
2013-08-08 22:00;22.23;337.5;-1.893100991;8.82;13.92334013
2013-08-09 00:00;22.16;368.3;-0.783990233;8.8;12.94645079
2013-08-09 02:00;21.96;382.3;-0.279726529;8.78;11.31137206
2013-08-09 04:00;21.76;394.5;0.164380653;8.75;9.356800688
2013-08-09 06:00;21.52;396.6;0.242694941;8.73;7.501978709
2013-08-09 08:00;21.49;383.3;-0.246576535;8.74;7.660028795
2013-08-09 10:00;22.04;349.5;-1.468049706;8.76;11.09123848
2013-08-09 12:00;22.66;329.2;-2.166649283;8.85;17.00404142
2013-08-09 14:00;23.36;334;-1.957738288;8.86;20.73919127
2013-08-09 16:00;22.69;336.8;-1.894258998;8.86;17.46489689
2013-08-09 18:00;22.12;285.8;-3.76874524;8.91;16.18249087
2013-08-09 20:00;22.74;304.6;-3.036618538;8.74;13.96181988
2013-08-09 22:00;22.4;324.3;-2.358034454;8.76;12.89941975
2013-08-10 00:00;22.3;343;-1.691516719;8.7;10.52438518
2013-08-10 02:00;22.04;354;-1.304933072;8.71;9.528738482
2013-08-10 04:00;21.79;361.5;-1.040216055;8.71;8.259810125
2013-08-10 06:00;21.58;361.8;-1.035251355;8.68;6.247895546
2013-08-10 08:00;21.48;363.2;-0.98657886;8.68;5.733509649
2013-08-10 10:00;21.79;348.7;-1.50740081;8.71;8.259810125
2013-08-10 12:00;21.82;327;-2.297522746;8.76;9.97516079
2013-08-10 14:00;21.96;318.1;-2.611991875;8.81;12.24887206
2013-08-10 16:00;22.08;304.7;-3.0885623;8.8;12.54325363
2013-08-10 18:00;22.05;295;-3.442625092;8.81;12.70426836
2013-08-10 20:00;21.95;298.3;-3.332206849;8.76;10.63568519
2013-08-10 22:00;21.83;313.2;-2.800017199;8.77;10.33857577
2013-08-11 00:00;21.73;323.9;-2.416569092;8.72;8.266132225
2013-08-11 02:00;21.56;331.2;-2.159802415;8.71;7.082661399
2013-08-11 04:00;21.36;346.9;-1.591899815;8.71;6.051378098
2013-08-11 06:00;21.12;376.4;-0.505666053;8.7;4.491799666
2013-08-11 08:00;21.16;383.1;-0.25626694;8.75;6.262873857
2013-08-11 10:00;21.38;358.6;-1.159118365;8.77;8.029830095
2013-08-11 12:00;21.56;346.4;-1.601486144;8.76;8.645161399
2013-08-11 14:00;21.73;332.7;-2.094847337;8.83;11.70363222
2013-08-11 16:00;21.87;315.7;-2.705884213;8.85;13.04205977
2013-08-11 18:00;21.88;305.5;-3.076503074;8.8;11.53038683
2013-08-11 20:00;21.8;303.6;-3.15262721;8.79;10.81077798
2013-08-11 22:00;21.62;316.9;-2.680613369;8.75;8.640649829
2013-08-12 00:00;21.46;332.7;-2.110531282;8.73;7.192917539
2013-08-12 02:00;21.29;353.5;-1.350742968;8.71;5.688726959
2013-08-12 04:00;21.13;365.3;-0.918124299;8.72;5.168970618
2013-08-12 06:00;21.03;372.8;-0.641116511;8.71;4.333937065
2013-08-12 08:00;21.08;378.3;-0.435504133;8.69;3.970432904
2013-08-12 10:00;21.56;366.6;-0.859513206;8.8;9.895161399
2013-08-12 12:00;21.77;351.4;-1.409631685;8.8;10.97032149
2013-08-12 14:00;21.99;333.1;-2.065362033;8.78;11.46332782
2013-08-12 16:00;22.06;303.2;-3.144606046;8.83;13.37978083
2013-08-12 18:00;22.2;308.6;-2.937631455;8.77;12.21013398
2013-08-12 20:00;22.03;305.8;-3.05293424;8.68;8.540691201
2013-08-12 22:00;21.92;318.8;-2.589415341;8.69;8.296019595
2013-08-13 00:00;21.95;339.6;-1.831441932;8.64;6.88568519
2013-08-13 02:00;21.78;346.1;-1.602739855;8.64;6.021324633
2013-08-13 04:00;21.61;351.4;-1.415872246;8.59;3.589362986
2013-08-13 06:00;21.55;355.7;-1.260232941;8.51;0.78126754
2013-08-13 08:00;21.53;353.9;-1.327100935;8.49;0.053426205
2013-08-13 10:00;21.61;344.2;-1.679972769;8.61;4.214362986
2013-08-13 12:00;21.7;338.6;-1.880704302;8.69;7.175304479
2013-08-13 14:00;21.75;318.5;-2.612546796;8.66;6.493262216
2013-08-13 16:00;21.68;306.8;-3.045934271;8.65;5.822997365
2013-08-13 18:00;21.57;305.4;-3.106612295;8.65;5.259037398
2013-08-13 20:00;21.34;318.6;-2.638621093;8.59;2.197853893
2013-08-13 22:00;21.19;337.1;-1.963080916;8.57;0.794112876
2013-08-14 00:00;21.04;348.5;-1.546451044;8.56;-0.301227058
2013-08-14 02:00;20.93;356.4;-1.255892879;8.54;-1.502933905
2013-08-14 04:00;20.75;379.3;-0.401946095;8.49;-4.013963487
2013-08-14 06:00;20.69;404;0.526788439;8.44;-5.89398008
2013-08-14 08:00;20.67;402.5;0.47060839;8.43;-6.312468533
2013-08-14 10:00;20.84;377.5;-0.468390803;8.53;-2.288946928
2013-08-14 12:00;21.09;351;-1.451278067;8.58;0.585177058
2013-08-14 14:00;21.03;330.1;-2.232725525;8.52;-1.603562935
2013-08-14 16:00;21.27;316.6;-2.717793033;8.52;-0.352550587
2013-08-14 18:00;21.1;295.8;-3.504423155;8.63;2.199902896
2013-08-14 20:00;21.03;303.6;-3.220492243;8.55;-0.666062935
2013-08-14 22:00;20.84;318.5;-2.679195394;8.57;-1.038946928
2013-08-15 00:00;20.7;336.4;-2.01628665;8.55;-2.403513926
2013-08-15 02:00;20.55;348.4;-1.571420426;8.53;-3.824975557
2013-08-15 04:00;20.45;361.4;-1.083362613;8.53;-4.358304496
2013-08-15 06:00;20.29;373.4;-0.631613797;8.47;-7.090577525
2013-08-15 08:00;20.31;383.5;-0.247180837;8.57;-3.85815161
2013-08-15 10:00;20.45;372.8;-0.65153276;8.71;1.266695504
2013-08-15 12:00;20.7;342.4;-1.79058292;8.7;2.283986074
2013-08-15 14:00;20.75;325;-2.441728616;8.75;4.111036513
2013-08-15 16:00;20.8;311.4;-2.948514983;8.79;5.625120655
2013-08-15 18:00;20.74;307.5;-3.099978331;8.71;2.808163769
2013-08-15 20:00;20.68;312.8;-2.90566955;8.64;0.303035055
2013-08-15 22:00;20.49;326.2;-2.414042389;8.68;0.542753962
2013-08-16 00:00;20.41;342.6;-1.797504069;8.65;-0.822166222
2013-08-16 02:00;20.29;356.1;-1.289861911;8.66;-1.153077525
2013-08-16 04:00;20.22;376.1;-0.529914566;8.61;-3.092170969
2013-08-16 06:00;20.16;381.5;-0.324591218;8.45;-8.415713604
2013-08-16 08:00;20.19;381.9;-0.309057602;8.35;-11.37885579
2013-08-16 10:00;20.63;376.5;-0.50882264;8.45;-5.899670303
2013-08-16 12:00;21.23;346.4;-1.616173007;8.64;3.189676571
2013-08-16 14:00;21.61;350.6;-1.445216749;8.59;3.589362986
2013-08-16 16:00;21.56;313.7;-2.802600753;8.54;1.770161399
2013-08-16 18:00;21.81;314.9;-2.739548583;8.79;10.86172819
2013-08-16 20:00;21.86;340.6;-1.799563197;8.46;0.80371514
2013-08-16 22:00;21.41;356.1;-1.250366741;8.48;-0.877627133
2013-08-17 00:00;21.11;355;-1.301707193;8.48;-2.435389571
2013-08-17 02:00;20.76;353.9;-1.35572178;8.49;-3.961109395
2013-08-17 04:00;20.49;353;-1.399993235;8.52;-4.457246038
2013-08-17 06:00;20.35;356.5;-1.272512886;8.45;-7.393528863
2013-08-17 08:00;20.42;348.5;-1.573325901;8.45;-7.018672323
2013-08-17 10:00;21.64;345.8;-1.619940905;8.46;-0.319329884
2013-08-17 12:00;21.98;310.7;-2.879232736;8.47;1.725193368
2013-08-17 14:00;22.19;330;-2.165926159;8.43;1.534864095
2013-08-17 16:00;21.78;281.9;-3.946609986;8.76;9.771324633
2013-08-17 18:00;21.54;272;-4.336693545;8.44;-1.457644188
2013-08-17 20:00;22.48;296.3;-3.355598729;8.48;4.548217592
2013-08-17 22:00;22.36;334.5;-1.994137621;8.42;2.074611327
2013-08-18 00:00;21.78;335.3;-1.997035765;8.39;-1.791175367
2013-08-18 02:00;21.27;341.5;-1.795816923;8.38;-4.727550587
2013-08-18 04:00;20.96;337.8;-1.949495764;8.47;-3.532929099
2013-08-18 06:00;20.91;362;-1.047158473;8.42;-5.358029457
2013-08-18 08:00;21.11;359.2;-1.14550233;8.34;-6.810389571
2013-08-18 10:00;21.52;338;-1.912141962;8.55;1.876978709
2013-08-18 12:00;21.61;312.1;-2.857420932;8.59;3.589362986
2013-08-18 14:00;21.8;288.6;-3.699958322;8.79;10.81077798
2013-08-18 16:00;22.17;289.9;-3.61547598;8.73;10.80927251
2013-08-18 18:00;22.27;271.1;-4.28270881;8.6;7.249040483
2013-08-18 20:00;22.19;275.8;-4.122479457;8.52;4.347364095
2013-08-18 22:00;22.23;297;-3.353493185;8.51;4.235840134
2013-08-19 00:00;22;321.9;-2.471219836;8.45;1.201444824
2013-08-19 02:00;21.63;327;-2.309603334;8.46;-0.370581131
2013-08-19 04:00;21.29;331.4;-2.16859008;8.53;0.063726959
2013-08-19 06:00;21.16;338.9;-1.897860959;8.52;-0.924626143
2013-08-19 08:00;21.24;339.8;-1.860307791;8.32;-6.758352975
2013-08-19 10:00;21.59;315.7;-2.726876859;8.31;-5.263264146
2013-08-19 12:00;21.99;295;-3.448319738;8.61;6.150827823
2013-08-19 14:00;22.2;282.7;-3.872332372;8.47;2.835133983
2013-08-19 16:00;22.2;252.8;-4.951388644;8.4;0.647633983
2013-08-19 18:00;22.3;247.3;-5.135732676;8.43;2.086885178
2013-08-19 20:00;22.41;248.4;-5.080760328;8.48;4.199329143
2013-08-19 22:00;22.37;270.1;-4.306872083;8.37;0.562089076
2013-08-20 00:00;22.16;291.5;-3.558665346;8.29;-2.991049211
2013-08-20 02:00;21.95;309.7;-2.917952126;8.26;-4.98931481
2013-08-20 04:00;21.77;317.9;-2.633016696;8.27;-5.592178509
2013-08-20 06:00;21.59;321.7;-2.50667146;8.21;-8.388264146
2013-08-20 08:00;21.72;309.9;-2.929207556;8.14;-9.909959313
2013-08-20 10:00;21.97;287.4;-3.726238206;8.22;-6.137958549
2013-08-20 12:00;22.17;268;-4.406474221;8.37;-0.440727493
2013-08-20 14:00;22.31;257.8;-4.75653273;8.37;0.261965731
2013-08-20 16:00;22.6;231.1;-5.671837451;8.28;-1.105624392
2013-08-20 18:00;22.73;229.7;-5.701445093;8.12;-5.462531151
2013-08-20 20:00;22.71;237.1;-5.441229507;7.99;-9.623783545
2013-08-20 22:00;22.71;259.6;-4.640525362;8.12;-5.561283545
2013-08-21 00:00;22.64;278.2;-3.986255116;8.08;-7.157446398
2013-08-21 02:00;22.44;299.9;-3.230221698;8.05;-9.088545026
2013-08-21 04:00;22.31;316.7;-2.637321098;8.08;-8.800534269
2013-08-21 06:00;22.16;332.6;-2.073780618;8.29;-2.991049211
2013-08-21 08:00;22.21;321.9;-2.456973846;8.28;-3.052113387
2013-08-21 10:00;22.51;289.6;-3.592579575;8.27;-1.865013995
2013-08-21 12:00;22.78;266.4;-4.390102875;8.5;6.659056413
2013-08-21 14:00;22.85;245.9;-5.10842791;8.45;5.441076553
2013-08-21 16:00;23.04;227.4;-5.734360356;8.45;6.372094323
2013-08-21 18:00;23.07;228.4;-5.694418755;8.21;-0.981448926
2013-08-21 20:00;23.27;224.4;-5.803556964;8.22;0.303651972
2013-08-21 22:00;23.19;244.4;-5.113809666;8.24;0.540397843
2013-08-22 00:00;23.19;267.2;-4.31302079;8.09;-4.147102157
2013-08-22 02:00;23.11;280.3;-3.861353752;8.19;-1.411403844
2013-08-22 04:00;23.02;294.5;-3.369810262;8.28;0.961874004
2013-08-22 06:00;22.94;305.2;-2.99880895;8.05;-6.617168683
2013-08-22 08:00;22.94;309.4;-2.850283035;8.2;-1.929668683
2013-08-22 10:00;23.14;304.1;-3.021133384;8.11;-3.765292666
2013-08-22 12:00;23.38;278.3;-3.902857442;8.13;-1.976700857
2013-08-22 14:00;23.86;261.1;-4.445307364;8.21;2.822603213
2013-08-22 16:00;23.66;236;-5.339914433;8.17;0.619035618
2013-08-22 18:00;23.52;224;-5.778017485;8.17;-0.052256595
2013-08-22 20:00;23.33;225.4;-5.759067078;8.23;0.906657799
2013-08-22 22:00;23.24;235.7;-5.411974726;8.25;1.09567915
2013-08-23 00:00;23.01;250.3;-4.930799163;8.23;-0.649510928
2013-08-23 02:00;22.89;265.9;-4.394599295;8.22;-1.549921698
2013-08-23 04:00;22.7;278.3;-3.976141322;8.39;2.826815072
2013-08-23 06:00;22.55;293.4;-3.452811959;8.29;-1.041227043
2013-08-23 08:00;22.49;290.2;-3.573071564;8.29;-1.339509281
2013-08-23 10:00;22.58;265;-4.464247215;8.26;-1.829814711
2013-08-23 12:00;22.86;250.5;-4.94400085;8.49;6.740226971
2013-08-23 14:00;22.95;248;-5.020216002;8.24;-0.630667881
2013-08-23 16:00;23.12;211.5;-6.2813419;8.48;7.699816308
2013-08-23 18:00;23.07;207.1;-6.444982613;8.3;1.831051074
2013-08-23 20:00;22.91;206.1;-6.508656977;8.29;0.735729344
2013-08-23 22:00;22.85;223.7;-5.895430683;8.26;-0.496423447
2013-08-24 00:00;22.62;242.5;-5.262033233;8.25;-1.944001645
2013-08-24 02:00;22.4;256.4;-4.795028966;8.3;-1.475580252
2013-08-24 04:00;22.19;273.4;-4.209116503;8.31;-2.215135905
2013-08-24 06:00;21.97;293.8;-3.493802295;8.33;-2.700458549
2013-08-24 08:00;21.99;296.3;-3.401132205;8.02;-12.28667218
2013-08-24 10:00;22.64;259.6;-4.649442461;8.04;-8.407446398
2013-08-24 12:00;23.12;244.7;-5.113047496;8.12;-3.550183692
2013-08-24 14:00;23.45;238.1;-5.297338407;8.28;3.048416756
2013-08-24 16:00;23.24;233.6;-5.485630895;8.03;-5.77932085
2013-08-24 18:00;22.86;188.1;-7.155510908;8.1;-5.447273029
2013-08-24 20:00;22.96;203.6;-6.588113744;8.09;-5.269183658
2013-08-24 22:00;23.21;258.7;-4.609040734;7.97;-7.799940591
2013-08-25 00:00;22.93;272.4;-4.15986429;7.88;-11.97868607
2013-08-25 02:00;22.68;283.3;-3.800241898;7.94;-11.33453811
2013-08-25 04:00;22.46;289.7;-3.59393238;7.86;-14.92637968
2013-08-25 06:00;22.25;291;-3.567884314;7.75;-19.41377527
2013-08-25 08:00;22.18;282.1;-3.896129112;7.73;-20.39042306
2013-08-25 10:00;22.49;261.4;-4.604178388;7.92;-12.90200928
2013-08-25 12:00;22.38;235.6;-5.544606633;8.12;-7.200450277
2013-08-25 14:00;22.4;228.3;-5.80356425;7.96;-12.10058025
2013-08-25 16:00;22.38;234.9;-5.569744099;7.98;-11.57545028
2013-08-25 18:00;22.32;243.4;-5.273192314;8.31;-1.562970872
2013-08-25 20:00;21.97;269.4;-4.379964207;8.39;-0.825458549
2013-08-25 22:00;21.99;289;-3.666108353;8.33;-2.599172177
2013-08-26 00:00;21.93;317.5;-2.635967306;8.35;-2.278241034
2013-08-26 02:00;21.89;342;-1.747117602;8.33;-3.106303671
2013-08-26 04:00;21.82;353.7;-1.323810725;8.34;-3.14983921
2013-08-26 06:00;21.77;355.7;-1.252600176;8.15;-9.342178509
2013-08-26 08:00;21.79;355.4;-1.26285879;8.18;-8.302689875
2013-08-26 10:00;21.74;357.2;-1.198813808;8.45;-0.120293935
2013-08-26 12:00;21.7;374.6;-0.563479499;8.39;-2.199695521
2013-08-26 14:00;21.97;341.6;-1.757796581;8.36;-1.762958549
2013-08-26 16:00;22.18;300.7;-3.224507226;8.43;1.48457694
2013-08-26 18:00;22.12;281.5;-3.924269275;8.37;-0.692509131
2013-08-26 20:00;22.15;276.7;-4.094495067;8.41;0.708611775
2013-08-26 22:00;22.1;290.8;-3.589879362;8.35;-1.418343048
2013-08-27 00:00;22.11;312.3;-2.811056902;8.42;0.819582582
2013-08-27 02:00;22.07;319.2;-2.564248918;8.42;0.617775922
2013-08-27 04:00;22.02;336.7;-1.933090543;8.38;-0.884873496
2013-08-27 06:00;22.01;350.2;-1.443868681;8.43;0.627044381
2013-08-27 08:00;22.01;347.1;-1.556330815;8.27;-4.372955619
2013-08-27 10:00;22.19;320.6;-2.505254591;8.29;-2.840135905
2013-08-27 12:00;22.6;235.8;-5.504073851;8.67;11.08187561
2013-08-27 14:00;23.06;226.4;-5.766471293;8.23;-0.405251358
2013-08-27 16:00;23.66;223.1;-5.787218953;8.49;10.61903562
2013-08-27 18:00;23.18;210.3;-6.313205935;8.69;14.55429251
2013-08-27 20:00;22.95;219;-6.045471383;8.13;-4.068167881
2013-08-27 22:00;23.3;226.7;-5.718264782;8.21;0.13647811
2013-08-28 00:00;23.18;263.9;-4.430135049;8.26;1.116792513
2013-08-28 02:00;22.94;275.9;-4.034954023;8.3;1.195331317
2013-08-28 04:00;22.69;294.3;-3.407529814;8.25;-1.597603114
2013-08-28 06:00;22.32;321.9;-2.449552501;8.17;-5.937970872
2013-08-28 08:00;22.46;311.5;-2.812798523;8.13;-6.488879677
2013-08-28 10:00;22.85;283.9;-3.761306046;8.32;1.378576553
2013-08-28 12:00;23.19;245.9;-5.061126187;8.48;8.040397843
2013-08-28 14:00;23.72;227.6;-5.621987266;8.46;9.968273199
2013-08-28 16:00;23.95;211.1;-6.154547702;8.45;10.7496437
2013-08-28 18:00;24;200.4;-6.513790929;8.44;10.67383795
2013-08-28 20:00;23.91;208.1;-6.264564706;8.45;10.56000546
2013-08-28 22:00;23.71;237.4;-5.284168248;8.47;10.23302343
2013-08-29 00:00;23.47;267.5;-4.269716934;8.53;10.95723352
2013-08-29 02:00;23.26;287.5;-3.593158828;8.51;9.317677341
2013-08-29 04:00;23;300.9;-3.14570107;8.52;8.364087614
2013-08-29 06:00;22.73;299.7;-3.211731078;8.5;6.412468849
2013-08-29 08:00;22.94;290.8;-3.508040658;8.35;2.757831317
2013-08-29 10:00;23.72;250.5;-4.829231673;8.28;4.343273199
2013-08-29 12:00;24.87;215.1;-5.868747707;8.7;22.85549454
2013-08-29 14:00;25.13;204.6;-6.177557094;8.64;22.17060692
2013-08-29 16:00;24.6;187.1;-6.858184409;8.83;25.67140089
2013-08-29 18:00;25.65;211.4;-5.868231311;8.73;27.33354342
2013-08-29 20:00;25.15;241.3;-4.952035161;8.65;22.57423908
2013-08-29 22:00;24.67;262.9;-4.287951595;8.55;17.24564801
2013-08-30 00:00;24.06;288.4;-3.484825762;8.56;14.70735389
2013-08-30 02:00;24.01;306.3;-2.874768649;8.49;12.28362974
2013-08-30 04:00;23.8;298.8;-3.15030637;8.57;13.78719929
2013-08-30 06:00;23.37;294.1;-3.351711771;8.49;9.225003314
2013-08-30 08:00;23.4;297.6;-3.226743367;8.28;2.807342201
2013-08-30 10:00;23.53;274.2;-4.029590378;8.23;1.870797101
2013-08-30 12:00;23.53;234.8;-5.400625446;8.13;-1.254202899
2013-08-30 14:00;23.51;219.3;-5.943232431;8;-5.412826374
2013-08-30 16:00;23.46;235.8;-5.376081442;8.15;-0.965916794
2013-08-30 18:00;23.44;234.4;-5.427852316;8.07;-3.562265836
2013-08-30 20:00;23.32;241.6;-5.193675233;8.16;-1.329219173
2013-08-30 22:00;23.24;258.5;-4.612279173;8.2;-0.46682085
2013-08-31 00:00;23.16;269.2;-4.246256511;8.18;-1.480467288
2013-08-31 02:00;23.07;282.4;-3.791580805;8.31;2.143551074
2013-08-31 04:00;22.98;305.2;-2.995527422;8.45;6.078735084
2013-08-31 06:00;22.91;323.3;-2.360671128;8.34;2.298229344
2013-08-31 08:00;22.88;332.3;-2.043818135;8.21;-1.911522164
2013-08-31 10:00;22.88;299.5;-3.205641962;8.34;2.150977836
2013-08-31 12:00;23.03;240.4;-5.27733724;8.35;3.198242418
2013-08-31 14:00;23.33;186.8;-7.109613793;8.62;13.0941578
2013-08-31 16:00;23.23;161.1;-8.030716238;8.53;9.797155573
2013-08-31 18:00;23.11;172.6;-7.652309076;8.39;4.838596156
2013-08-31 20:00;22.98;195.2;-6.881235162;8.25;-0.171264916
2013-08-31 22:00;22.86;219.8;-6.032035446;8.21;-2.009773029
